benchmark,size_label,size,type,line,end,name,function,share,seconds,hotness,excluded,in_main,in_timed_region
polybench/seidel-2d,agent,default,function,423,431,kernel_seidel_2d,kernel_seidel_2d,0.5790428620218578,0.027127,YES,False,False,False
polybench/seidel-2d,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.0004909494535519126,2.3e-05,MAYBE,True,False,False
polybench/seidel-2d,agent,default,loop,408,412,,print_array,0.37000512295081966,0.017334,YES,True,False,False
polybench/seidel-2d,agent,default,loop,409,412,,print_array,0.3693220628415301,0.017302,YES,True,False,False
polybench/seidel-2d,agent,default,function,405,414,print_array,print_array,0.37000512295081966,0.017334,YES,True,False,False
polybench/seidel-2d,agent,default,function,316,320,pb_report,pb_report,0.00019211065573770491,9e-06,MAYBE,True,False,False
polybench/seidel-2d,agent,default,function,309,313,pb_emit,pb_emit,0.17456454918032785,0.008178,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,3.723063634603643e-07,7e-06,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,225,234,xmalloc,xmalloc,3.723063634603643e-07,7e-06,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,435,475,main,main,1.0,18.80172,YES,False,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,393,395,,init_array,0.008256585035837146,0.155238,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,394,395,,init_array,0.008249298468437994,0.155101,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,390,396,init_array,init_array,0.008256585035837146,0.155238,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,355,357,pb_timer_start,pb_timer_start,1.0637324670296122e-07,2e-06,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,425,430,,kernel_seidel_2d,0.9354083030701448,17.587285,YES,False,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,426,430,,kernel_seidel_2d,0.9354081966968979,17.587283,YES,False,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,427,430,,kernel_seidel_2d,0.934687305203992,17.573729,YES,False,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,423,431,kernel_seidel_2d,kernel_seidel_2d,0.9354083030701448,17.587285,YES,False,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,359,364,pb_timer_stop,pb_timer_stop,7.977993502722092e-07,1.5e-05,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,408,412,,print_array,0.05581069178777261,1.049337,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,loop,409,412,,print_array,0.055804043459853674,1.049212,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,405,414,print_array,print_array,0.05581069178777261,1.049337,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,316,320,pb_report,pb_report,1.4360388304899765e-06,2.7e-05,MAYBE,True,False,False
polybench/seidel-2d,verify,EXTRALARGE,function,309,313,pb_emit,pb_emit,0.026245152039281513,0.493454,MAYBE,True,False,False
polybench/symm,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.001757306696263411,1.9e-05,MAYBE,True,False,False
polybench/symm,agent,default,function,225,234,xmalloc,xmalloc,0.001664816870144284,1.8e-05,MAYBE,True,False,False
polybench/symm,agent,default,function,455,509,main,main,1.0,0.010812,YES,False,False,False
polybench/symm,agent,default,loop,399,403,,init_array,0.047354790972992965,0.000512,MAYBE,True,False,False
polybench/symm,agent,default,loop,400,403,,init_array,0.04661487236403995,0.000504,MAYBE,True,False,False
polybench/symm,agent,default,loop,404,406,,init_array,0.02256751757306696,0.000244,MAYBE,True,False,False
polybench/symm,agent,default,loop,405,406,,init_array,0.02173510913799482,0.000235,MAYBE,True,False,False
polybench/symm,agent,default,function,394,407,init_array,init_array,0.06992230854605994,0.000756,MAYBE,True,False,False
polybench/symm,agent,default,function,355,357,pb_timer_start,pb_timer_start,9.248982611912688e-05,1e-06,MAYBE,True,False,False
polybench/symm,agent,default,loop,440,450,,kernel_symm,0.8012393636699964,0.008663,YES,False,False,False
polybench/symm,agent,default,loop,441,450,,kernel_symm,0.8009618941916388,0.00866,YES,False,False,False
polybench/symm,agent,default,loop,444,448,,kernel_symm,0.7257676655567887,0.007847,YES,False,False,False
polybench/symm,agent,default,function,436,451,kernel_symm,kernel_symm,0.8012393636699964,0.008663,YES,False,False,False
polybench/symm,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.0011098779134295228,1.2e-05,MAYBE,True,False,False
polybench/symm,agent,default,loop,418,422,,print_array,0.12504624491305955,0.001352,MAYBE,True,False,False
polybench/symm,agent,default,loop,419,422,,print_array,0.12467628560858306,0.001348,MAYBE,True,False,False
polybench/symm,agent,default,function,415,424,print_array,print_array,0.12504624491305955,0.001352,MAYBE,True,False,False
polybench/symm,agent,default,function,316,320,pb_report,pb_report,0.0004624491305956345,5e-06,MAYBE,True,False,False
polybench/symm,agent,default,function,309,313,pb_emit,pb_emit,0.05817610062893082,0.000629,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,237,241,polybench_alloc_data,polybench_alloc_data,5.715220724396227e-07,1e-05,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,225,234,xmalloc,xmalloc,5.715220724396227e-07,1e-05,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,455,509,main,main,1.0,17.497137,YES,False,False,False
polybench/symm,verify,STANDARD,loop,399,403,,init_array,0.0009763311563486073,0.017083,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,400,403,,init_array,0.0009746165901312883,0.017053,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,404,406,,init_array,0.0004909374602256358,0.00859,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,405,406,,init_array,0.0004893371984228048,0.008562,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,394,407,init_array,init_array,0.0014672686165742431,0.025673,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,355,357,pb_timer_start,pb_timer_start,5.7152207243962255e-08,1e-06,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,440,450,,kernel_symm,0.9939464953609267,17.391218,YES,False,False,False
polybench/symm,verify,STANDARD,loop,441,450,,kernel_symm,0.9939394084872285,17.391094,YES,False,False,False
polybench/symm,verify,STANDARD,loop,444,448,,kernel_symm,0.9887608469888532,17.300484,YES,False,False,False
polybench/symm,verify,STANDARD,function,436,451,kernel_symm,kernel_symm,0.9939464953609267,17.391218,YES,False,False,False
polybench/symm,verify,STANDARD,function,359,364,pb_timer_stop,pb_timer_stop,2.457544911490377e-06,4.3e-05,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,418,422,,print_array,0.004506565845600913,0.078852,MAYBE,True,False,False
polybench/symm,verify,STANDARD,loop,419,422,,print_array,0.004504965583798082,0.078824,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,415,424,print_array,print_array,0.004506565845600913,0.078852,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,316,320,pb_report,pb_report,4.5721765795169804e-07,8e-06,MAYBE,True,False,False
polybench/symm,verify,STANDARD,function,309,313,pb_emit,pb_emit,0.0021068589678414247,0.036864,MAYBE,True,False,False
polybench/syr2k,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0008210854749979473,1e-05,MAYBE,True,False,False
polybench/syr2k,agent,default,function,225,234,xmalloc,xmalloc,0.0008210854749979473,1e-05,MAYBE,True,False,False
polybench/syr2k,agent,default,function,453,507,main,main,1.0,0.012179,YES,False,False,False
polybench/syr2k,agent,default,loop,399,403,,init_array,0.024632564249938416,0.0003,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,400,403,,init_array,0.024222021512439445,0.000295,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,404,406,,init_array,0.011084653912472289,0.000135,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,405,406,,init_array,0.010838328269972905,0.000132,MAYBE,True,False,False
polybench/syr2k,agent,default,function,394,407,init_array,init_array,0.035717218162410705,0.000435,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,439,441,,kernel_syr2k,0.002709582067493226,3.3e-05,MAYBE,False,False,False
polybench/syr2k,agent,default,loop,440,441,,kernel_syr2k,0.002299039329994252,2.8e-05,MAYBE,False,False,False
polybench/syr2k,agent,default,loop,442,448,,kernel_syr2k,0.8681336727153297,0.010573,YES,False,False,False
polybench/syr2k,agent,default,loop,443,448,,kernel_syr2k,0.8680515641678298,0.010572,YES,False,False,False
polybench/syr2k,agent,default,loop,444,448,,kernel_syr2k,0.8263404220379341,0.010064,YES,False,False,False
polybench/syr2k,agent,default,function,436,449,kernel_syr2k,kernel_syr2k,0.8709253633303227,0.010607,YES,False,False,False
polybench/syr2k,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.0016421709499958945,2e-05,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,418,422,,print_array,0.09015518515477461,0.001098,MAYBE,True,False,False
polybench/syr2k,agent,default,loop,419,422,,print_array,0.08958042532227604,0.001091,MAYBE,True,False,False
polybench/syr2k,agent,default,function,415,424,print_array,print_array,0.09015518515477461,0.001098,MAYBE,True,False,False
polybench/syr2k,agent,default,function,316,320,pb_report,pb_report,0.0003284341899991789,4e-06,MAYBE,True,False,False
polybench/syr2k,agent,default,function,309,313,pb_emit,pb_emit,0.043517530174891204,0.00053,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,2.1546519642154448e-07,9e-06,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,225,234,xmalloc,xmalloc,1.9152461904137283e-07,8e-06,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,453,507,main,main,1.0,41.770087,YES,False,False,False
polybench/syr2k,verify,LARGE,loop,399,403,,init_array,0.0016278634995421485,0.067996,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,400,403,,init_array,0.0016261637185481564,0.067925,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,404,406,,init_array,0.0008063425867415599,0.033681,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,405,406,,init_array,0.0008049779738308901,0.033624,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,394,407,init_array,init_array,0.0024342300268610888,0.101678,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,355,357,pb_timer_start,pb_timer_start,2.3940577380171604e-08,1e-06,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,439,441,,kernel_syr2k,0.0001773039160775509,0.007406,MAYBE,False,False,False
polybench/syr2k,verify,LARGE,loop,440,441,,kernel_syr2k,0.0001758674814347406,0.007346,MAYBE,False,False,False
polybench/syr2k,verify,LARGE,loop,442,448,,kernel_syr2k,0.9908004740330084,41.385822,YES,False,False,False
polybench/syr2k,verify,LARGE,loop,443,448,,kernel_syr2k,0.9907969308275563,41.385674,YES,False,False,False
polybench/syr2k,verify,LARGE,loop,444,448,,kernel_syr2k,0.987800528162654,41.260514,YES,False,False,False
polybench/syr2k,verify,LARGE,function,436,449,kernel_syr2k,kernel_syr2k,0.990977777949086,41.393228,YES,False,False,False
polybench/syr2k,verify,LARGE,function,359,364,pb_timer_stop,pb_timer_stop,6.463955892646334e-07,2.7e-05,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,418,422,,print_array,0.006390386498357067,0.266927,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,loop,419,422,,print_array,0.006389189469488057,0.266877,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,415,424,print_array,print_array,0.006390386498357067,0.266927,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,316,320,pb_report,pb_report,1.6758404166120124e-07,7e-06,MAYBE,True,False,False
polybench/syr2k,verify,LARGE,function,309,313,pb_emit,pb_emit,0.0030077504985804794,0.125634,MAYBE,True,False,False
polybench/syrk,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0017696877765137151,1.4e-05,MAYBE,True,False,False
polybench/syrk,agent,default,function,225,234,xmalloc,xmalloc,0.0017696877765137151,1.4e-05,MAYBE,True,False,False
polybench/syrk,agent,default,function,446,490,main,main,1.0,0.007911,YES,False,False,False
polybench/syrk,agent,default,loop,398,400,,init_array,0.017064846416382253,0.000135,MAYBE,True,False,False
polybench/syrk,agent,default,loop,399,400,,init_array,0.016685627607129317,0.000132,MAYBE,True,False,False
polybench/syrk,agent,default,loop,401,403,,init_array,0.019466565541650868,0.000154,MAYBE,True,False,False
polybench/syrk,agent,default,loop,402,403,,init_array,0.018581721653394008,0.000147,MAYBE,True,False,False
polybench/syrk,agent,default,function,393,404,init_array,init_array,0.0366578182277841,0.00029,MAYBE,True,False,False
polybench/syrk,agent,default,function,355,357,pb_timer_start,pb_timer_start,0.00012640626975097966,1e-06,MAYBE,True,False,False
polybench/syrk,agent,default,loop,435,437,,kernel_syrk,0.004171406901782329,3.3e-05,MAYBE,False,False,False
polybench/syrk,agent,default,loop,436,437,,kernel_syrk,0.00366578182277841,2.9e-05,MAYBE,False,False,False
polybench/syrk,agent,default,loop,438,441,,kernel_syrk,0.8122866894197953,0.006426,YES,False,False,False
polybench/syrk,agent,default,loop,439,441,,kernel_syrk,0.8121602831500443,0.006425,YES,False,False,False
polybench/syrk,agent,default,loop,440,441,,kernel_syrk,0.7452913664517761,0.005896,YES,False,False,False
polybench/syrk,agent,default,function,432,442,kernel_syrk,kernel_syrk,0.8164580963215776,0.006459,YES,False,False,False
polybench/syrk,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.005182657059790166,4.1e-05,MAYBE,True,False,False
polybench/syrk,agent,default,loop,415,419,,print_array,0.13892049045632662,0.001099,MAYBE,True,False,False
polybench/syrk,agent,default,loop,416,419,,print_array,0.13828845910757173,0.001094,MAYBE,True,False,False
polybench/syrk,agent,default,function,412,421,print_array,print_array,0.13892049045632662,0.001099,MAYBE,True,False,False
polybench/syrk,agent,default,function,316,320,pb_report,pb_report,0.0005056250790039186,4e-06,MAYBE,True,False,False
polybench/syrk,agent,default,function,309,313,pb_emit,pb_emit,0.06573126027050942,0.00052,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,3.976751556909281e-07,9e-06,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,225,234,xmalloc,xmalloc,3.976751556909281e-07,9e-06,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,446,490,main,main,1.0,22.631537,YES,False,False,False
polybench/syrk,verify,LARGE,loop,398,400,,init_array,0.001513109781275571,0.034244,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,399,400,,init_array,0.001510060938415274,0.034175,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,401,403,,init_array,0.0015839401451169664,0.035847,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,402,403,,init_array,0.0015811564190271303,0.035784,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,393,404,init_array,init_array,0.0030970941125209477,0.070092,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,355,357,pb_timer_start,pb_timer_start,4.4186128410103115e-08,1e-06,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,435,437,,kernel_syrk,0.00032803781731660555,0.007424,MAYBE,False,False,False
polybench/syrk,verify,LARGE,loop,436,437,,kernel_syrk,0.00032459129930061754,0.007346,MAYBE,False,False,False
polybench/syrk,verify,LARGE,loop,438,441,,kernel_syrk,0.9843913385113878,22.278289,YES,False,False,False
polybench/syrk,verify,LARGE,loop,439,441,,kernel_syrk,0.9843888640881968,22.278233,YES,False,False,False
polybench/syrk,verify,LARGE,loop,440,441,,kernel_syrk,0.9789982889805495,22.156236,YES,False,False,False
polybench/syrk,verify,LARGE,function,432,442,kernel_syrk,kernel_syrk,0.9847193763287044,22.285713,YES,False,False,False
polybench/syrk,verify,LARGE,function,359,364,pb_timer_stop,pb_timer_stop,3.1372151171173216e-06,7.1e-05,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,415,419,,print_array,0.011986768728964365,0.271279,MAYBE,True,False,False
polybench/syrk,verify,LARGE,loop,416,419,,print_array,0.011984382678030219,0.271225,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,412,421,print_array,print_array,0.011986768728964365,0.271279,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,316,320,pb_report,pb_report,3.976751556909281e-07,9e-06,MAYBE,True,False,False
polybench/syrk,verify,LARGE,function,309,313,pb_emit,pb_emit,0.005634173233572249,0.12751,MAYBE,True,False,False
polybench/trisolv,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0031116297160637884,8e-06,MAYBE,True,False,False
polybench/trisolv,agent,default,function,225,234,xmalloc,xmalloc,0.0031116297160637884,8e-06,MAYBE,True,False,False
polybench/trisolv,agent,default,function,434,479,main,main,1.0,0.002571,YES,False,False,False
polybench/trisolv,agent,default,loop,389,394,,init_array,0.8308051341890315,0.002136,YES,True,False,False
polybench/trisolv,agent,default,loop,392,393,,init_array,0.822248152469856,0.002114,YES,True,False,False
polybench/trisolv,agent,default,function,386,395,init_array,init_array,0.8308051341890315,0.002136,YES,True,False,False
polybench/trisolv,agent,default,loop,423,429,,kernel_trisolv,0.14080124465188643,0.000362,MAYBE,False,False,False
polybench/trisolv,agent,default,loop,426,427,,kernel_trisolv,0.1338000777907429,0.000344,MAYBE,False,False,False
polybench/trisolv,agent,default,function,421,430,kernel_trisolv,kernel_trisolv,0.14080124465188643,0.000362,MAYBE,False,False,False
polybench/trisolv,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.004278490859587709,1.1e-05,MAYBE,True,False,False
polybench/trisolv,agent,default,loop,407,410,,print_array,0.019447685725398678,5e-05,MAYBE,True,False,False
polybench/trisolv,agent,default,function,404,411,print_array,print_array,0.019447685725398678,5e-05,MAYBE,True,False,False
polybench/trisolv,agent,default,function,310,314,pb_report,pb_report,0.00038895371450797355,1e-06,MAYBE,True,False,False
polybench/trisolv,agent,default,function,303,307,pb_emit,pb_emit,0.012835472578763128,3.3e-05,MAYBE,True,False,False
polybench/trmm,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.001843506759524785,9e-06,MAYBE,True,False,False
polybench/trmm,agent,default,function,225,234,xmalloc,xmalloc,0.001843506759524785,9e-06,MAYBE,True,False,False
polybench/trmm,agent,default,function,433,475,main,main,1.0,0.004882,YES,False,False,False
polybench/trmm,agent,default,loop,390,394,,init_array,0.055510036870135185,0.000271,MAYBE,True,False,False
polybench/trmm,agent,default,loop,391,394,,init_array,0.055305202785743544,0.00027,MAYBE,True,False,False
polybench/trmm,agent,default,function,386,395,init_array,init_array,0.055510036870135185,0.000271,MAYBE,True,False,False
polybench/trmm,agent,default,loop,425,428,,kernel_trmm,0.7163047931175748,0.003497,YES,False,False,False
polybench/trmm,agent,default,loop,426,428,,kernel_trmm,0.7150757886112249,0.003491,YES,False,False,False
polybench/trmm,agent,default,loop,427,428,,kernel_trmm,0.6206472757066777,0.00303,YES,False,False,False
polybench/trmm,agent,default,function,422,429,kernel_trmm,kernel_trmm,0.7163047931175748,0.003497,YES,False,False,False
polybench/trmm,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.0020483408439164277,1e-05,MAYBE,True,False,False
polybench/trmm,agent,default,loop,406,410,,print_array,0.22347398607128224,0.001091,MAYBE,True,False,False
polybench/trmm,agent,default,loop,407,410,,print_array,0.22244981564932403,0.001086,MAYBE,True,False,False
polybench/trmm,agent,default,function,403,412,print_array,print_array,0.22347398607128224,0.001091,MAYBE,True,False,False
polybench/trmm,agent,default,function,310,314,pb_report,pb_report,0.00020483408439164275,1e-06,MAYBE,True,False,False
polybench/trmm,agent,default,function,303,307,pb_emit,pb_emit,0.10241704219582139,0.0005,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,loop,147,224,,single_iteration,0.9726847607573903,7.234945,YES,False,False,False
rodinia-3.1/hotspot,agent,default,loop,156,209,,single_iteration,0.05770020619460377,0.429181,MAYBE,False,False,False
rodinia-3.1/hotspot,agent,default,loop,157,208,,single_iteration,0.049024222387407355,0.364648,MAYBE,False,False,False
rodinia-3.1/hotspot,agent,default,loop,213,223,,single_iteration,0.903211551199974,6.718195,YES,False,False,False
rodinia-3.1/hotspot,agent,default,loop,215,222,,single_iteration,0.7704095618798247,5.730398,YES,False,False,False
rodinia-3.1/hotspot,agent,default,function,134,225,single_iteration,single_iteration,0.9726917517721886,7.234997,YES,False,False,False
rodinia-3.1/hotspot,agent,default,loop,255,264,,compute_tran_temp,0.9726976672462486,7.235041,YES,False,False,False
rodinia-3.1/hotspot,agent,default,function,227,269,compute_tran_temp,compute_tran_temp,0.9726976672462486,7.235041,YES,False,False,False
rodinia-3.1/hotspot,agent,default,loop,323,323,,main,0.008829786132757488,0.065677,MAYBE,False,True,False
rodinia-3.1/hotspot,agent,default,function,292,331,main,main,1.0,7.438119,YES,False,False,False
rodinia-3.1/hotspot,agent,default,loop,284,288,,hs_generate,0.01842280286185257,0.137031,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,283,289,hs_generate,hs_generate,0.01842280286185257,0.137031,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,60,60,pb_timer_start,pb_timer_start,1.3444259227366487e-07,1e-06,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,62,67,pb_timer_stop,pb_timer_stop,5.915474060041255e-06,4.4e-05,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,26,30,pb_emit,pb_emit,0.004490785909717228,0.033403,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,32,36,pb_report,pb_report,1.075540738189319e-06,8e-06,MAYBE,True,False,False
rodinia-3.1/hotspot,agent,default,function,50,53,pb_uniform,pb_uniform,0.008326701952469434,0.061935,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,147,224,,single_iteration,0.9865024847013149,59.69256,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,156,209,,single_iteration,0.02931315417129784,1.773718,MAYBE,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,157,208,,single_iteration,0.024989305360326106,1.512085,MAYBE,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,213,223,,single_iteration,0.9456216843415023,57.218892,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,215,222,,single_iteration,0.8103497669820425,49.033685,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,function,134,225,single_iteration,single_iteration,0.9865045009208091,59.692682,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,255,264,,compute_tran_temp,0.9865098058917735,59.693003,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,function,227,269,compute_tran_temp,compute_tran_temp,0.9865098058917735,59.693003,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,323,323,,main,0.004343779636464057,0.262839,MAYBE,False,True,False
rodinia-3.1/hotspot,verify,LARGE,function,292,331,main,main,1.0,60.509285,YES,False,False,False
rodinia-3.1/hotspot,verify,LARGE,loop,284,288,,hs_generate,0.00908186239516795,0.549537,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,283,289,hs_generate,hs_generate,0.00908186239516795,0.549537,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,60,60,pb_timer_start,pb_timer_start,1.6526389297113658e-08,1e-06,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,62,67,pb_timer_stop,pb_timer_stop,1.2725319758777518e-06,7.7e-05,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,26,30,pb_emit,pb_emit,0.0021981419876304933,0.133008,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,32,36,pb_report,pb_report,1.6526389297113658e-07,1e-05,MAYBE,True,False,False
rodinia-3.1/hotspot,verify,LARGE,function,50,53,pb_uniform,pb_uniform,0.004102064666604472,0.248213,MAYBE,True,False,False
rodinia-3.1/nw,agent,default,function,99,111,maximum,maximum,0.2892985239367152,2.09656,YES,True,False,False
rodinia-3.1/nw,agent,default,loop,141,188,,nw_optimized,0.46507784481044484,3.370441,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,143,187,,nw_optimized,0.4650749470784445,3.37042,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,150,156,,nw_optimized,0.059110835075307226,0.428379,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,152,155,,nw_optimized,0.04975336850995999,0.360565,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,159,165,,nw_optimized,0.061000432314017,0.442073,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,161,164,,nw_optimized,0.05120044067604363,0.371052,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,168,176,,nw_optimized,0.3154032256172755,2.285742,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,170,175,,nw_optimized,0.30613282899917715,2.218559,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,179,185,,nw_optimized,0.027405921335959323,0.198612,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,181,184,,nw_optimized,0.01810433960204756,0.131203,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,190,237,,nw_optimized,0.4650828123510169,3.370477,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,192,236,,nw_optimized,0.46507977663177846,3.370455,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,200,206,,nw_optimized,0.05848782269523021,0.423864,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,202,205,,nw_optimized,0.04924309170342071,0.356867,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,209,215,,nw_optimized,0.06116173939537028,0.443242,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,211,214,,nw_optimized,0.05130641487491387,0.37182,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,218,226,,nw_optimized,0.3166757439271471,2.294964,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,220,225,,nw_optimized,0.3073254526981818,2.227202,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,229,235,,nw_optimized,0.02654460499566237,0.19237,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,loop,231,234,,nw_optimized,0.017243299236226837,0.124963,MAYBE,False,False,False
rodinia-3.1/nw,agent,default,function,140,240,nw_optimized,nw_optimized,0.9301607951486999,6.740919,YES,False,False,False
rodinia-3.1/nw,agent,default,loop,260,262,,main,0.030077354265813372,0.217972,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,261,262,,main,0.030032784387903102,0.217649,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,275,275,,main,9.203748782090139e-05,0.000667,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,279,281,,main,0.0346843341846686,0.251359,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,280,281,,main,0.034642938013234904,0.251059,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,282,282,,main,1.5178596192352554e-05,0.00011,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,283,283,,main,2.345783047909031e-06,1.7e-05,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,loop,290,316,,main,0.00031336901775302407,0.002271,MAYBE,False,True,False
rodinia-3.1/nw,agent,default,function,252,323,main,main,1.0,7.247047,YES,False,False,False
rodinia-3.1/nw,agent,default,function,60,60,pb_timer_start,pb_timer_start,1.3798723811229594e-07,1e-06,MAYBE,True,False,False
